Date,ABEV3.SA,BOVA11.SA,ITUB4.SA,PETR4.SA,VALE3.SA,WEGE3.SA
2022-07-19 00:00:00+00:00,13.071969032287598,94.69999694824219,20.516706466674805,15.142844200134277,56.682865142822266,25.891841888427734
2022-07-20 00:00:00+00:00,12.909472465515137,94.94999694824219,20.256118774414062,15.137655258178711,55.45671081542969,24.96027374267578
2022-07-21 00:00:00+00:00,13.144189834594727,95.3499984741211,20.421154022216797,15.059812545776367,56.42775344848633,24.3264217376709
2022-07-22 00:00:00+00:00,13.099052429199219,95.41999816894531,20.204008102416992,15.220686912536621,56.954429626464844,24.816219329833984
2022-07-25 00:00:00+00:00,13.252521514892578,96.75,20.499332427978516,15.93164348602295,58.00776672363281,25.561386108398438
2022-07-26 00:00:00+00:00,13.378908157348633,96.1500015258789,20.386411666870117,16.092517852783203,57.90079116821289,25.29109764099121
2022-07-27 00:00:00+00:00,13.523348808288574,97.83000183105469,20.455907821655273,16.26896095275879,58.03245162963867,25.93785858154297
2022-07-28 00:00:00+00:00,13.631681442260742,99.0999984741211,20.58619499206543,16.756765365600586,58.1723518371582,26.96108627319336
2022-07-29 00:00:00+00:00,13.478211402893066,99.30000305175781,20.516706466674805,17.72201156616211,57.398807525634766,27.06726837158203
2022-08-01 00:00:00+00:00,13.207383155822754,98.55999755859375,20.401657104492188,17.478103637695312,56.0245246887207,26.912818908691406
2022-08-02 00:00:00+00:00,13.279603958129883,99.52999877929688,20.61897850036621,17.555946350097656,57.81026840209961,27.395471572875977
2022-08-03 00:00:00+00:00,13.207383155822754,100.19999694824219,20.766754150390625,17.566322326660156,55.56368637084961,27.14449691772461
2022-08-04 00:00:00+00:00,13.252521514892578,102.4800033569336,21.27092742919922,17.75314712524414,55.24274826049805,27.810558319091797
2022-08-05 00:00:00+00:00,13.18030071258545,102.73999786376953,21.67078971862793,18.095651626586914,55.95869064331055,27.829862594604492
2022-08-08 00:00:00+00:00,13.36085319519043,104.80000305175781,21.94025993347168,19.00899314880371,56.43598175048828,28.698638916015625
2022-08-09 00:00:00+00:00,13.306687355041504,105.05000305175781,22.513973236083984,19.320362091064453,57.60453796386719,28.553842544555664
2022-08-10 00:00:00+00:00,13.685846328735352,106.55999755859375,22.93122673034668,19.258089065551758,57.645687103271484,29.615680694580078
2022-08-11 00:00:00+00:00,13.658763885498047,105.87999725341797,22.96599578857422,18.81179428100586,59.65361022949219,29.08476448059082
